Hidden Layers: [4, 8], Activation: sigmoid, Epochs: 250, LR: 10, Batch Size: 512, Test Loss: 2.2779
Hidden Layers: [8, 16], Activation: linear, Epochs: 100, LR: 0.001, Batch Size: 128, Test Loss: 0.7427
Hidden Layers: [8, 16], Activation: linear, Epochs: 100, LR: 0.001, Batch Size: 256, Test Loss: 0.7479
Hidden Layers: [8, 16], Activation: linear, Epochs: 100, LR: 0.001, Batch Size: 512, Test Loss: 0.7465
Hidden Layers: [8, 16], Activation: linear, Epochs: 100, LR: 0.0001, Batch Size: 16, Test Loss: 0.7459
Hidden Layers: [8, 16], Activation: linear, Epochs: 100, LR: 0.0001, Batch Size: 32, Test Loss: 0.7496
Hidden Layers: [8, 16], Activation: linear, Epochs: 100, LR: 0.0001, Batch Size: 64, Test Loss: 0.7404
Hidden Layers: [8, 16], Activation: linear, Epochs: 100, LR: 0.0001, Batch Size: 128, Test Loss: 0.7468
Hidden Layers: [8, 16], Activation: linear, Epochs: 100, LR: 0.0001, Batch Size: 256, Test Loss: 0.7674
Hidden Layers: [8, 16], Activation: linear, Epochs: 100, LR: 0.0001, Batch Size: 512, Test Loss: 0.7601
Hidden Layers: [8, 16], Activation: linear, Epochs: 250, LR: 10, Batch Size: 16, Test Loss: 100509065.6774
Hidden Layers: [8, 16], Activation: linear, Epochs: 250, LR: 10, Batch Size: 32, Test Loss: 3198.1160
Hidden Layers: [8, 16], Activation: linear, Epochs: 250, LR: 10, Batch Size: 64, Test Loss: 1764017.4766
Hidden Layers: [8, 16], Activation: linear, Epochs: 250, LR: 10, Batch Size: 128, Test Loss: 5.4263
Hidden Layers: [8, 16], Activation: linear, Epochs: 250, LR: 10, Batch Size: 256, Test Loss: 3.6209
Hidden Layers: [8, 16], Activation: linear, Epochs: 250, LR: 10, Batch Size: 512, Test Loss: 8.9043
Hidden Layers: [8, 16], Activation: linear, Epochs: 250, LR: 1, Batch Size: 16, Test Loss: 14.3856
Hidden Layers: [8, 16], Activation: linear, Epochs: 250, LR: 1, Batch Size: 32, Test Loss: 3.3127
Hidden Layers: [8, 16], Activation: linear, Epochs: 250, LR: 1, Batch Size: 64, Test Loss: 10.3819
Hidden Layers: [8, 16], Activation: linear, Epochs: 250, LR: 1, Batch Size: 128, Test Loss: 33.3324
Hidden Layers: [8, 16], Activation: linear, Epochs: 250, LR: 1, Batch Size: 256, Test Loss: 1.0930
Hidden Layers: [8, 16], Activation: linear, Epochs: 250, LR: 1, Batch Size: 512, Test Loss: 0.7792
Hidden Layers: [8, 16], Activation: linear, Epochs: 250, LR: 0.1, Batch Size: 16, Test Loss: 0.7910
Hidden Layers: [8, 16], Activation: linear, Epochs: 250, LR: 0.1, Batch Size: 32, Test Loss: 0.7594
Hidden Layers: [8, 16], Activation: linear, Epochs: 250, LR: 0.1, Batch Size: 64, Test Loss: 0.7413
Hidden Layers: [8, 16], Activation: linear, Epochs: 250, LR: 0.1, Batch Size: 128, Test Loss: 0.7522
Hidden Layers: [8, 16], Activation: linear, Epochs: 250, LR: 0.1, Batch Size: 256, Test Loss: 0.7470
Hidden Layers: [8, 16], Activation: linear, Epochs: 250, LR: 0.1, Batch Size: 512, Test Loss: 0.7492
Hidden Layers: [8, 16], Activation: linear, Epochs: 250, LR: 0.01, Batch Size: 16, Test Loss: 0.7460
Hidden Layers: [8, 16], Activation: linear, Epochs: 250, LR: 0.01, Batch Size: 32, Test Loss: 0.7444
Hidden Layers: [8, 16], Activation: linear, Epochs: 250, LR: 0.01, Batch Size: 64, Test Loss: 0.7334
Hidden Layers: [8, 16], Activation: linear, Epochs: 250, LR: 0.01, Batch Size: 128, Test Loss: 0.7433
Hidden Layers: [8, 16], Activation: linear, Epochs: 250, LR: 0.01, Batch Size: 256, Test Loss: 0.7461
Hidden Layers: [8, 16], Activation: linear, Epochs: 250, LR: 0.01, Batch Size: 512, Test Loss: 0.7457
Hidden Layers: [8, 16], Activation: linear, Epochs: 250, LR: 0.001, Batch Size: 16, Test Loss: 0.7432
Hidden Layers: [8, 16], Activation: linear, Epochs: 250, LR: 0.001, Batch Size: 32, Test Loss: 0.7450
Hidden Layers: [8, 16], Activation: linear, Epochs: 250, LR: 0.001, Batch Size: 64, Test Loss: 0.7328
Hidden Layers: [8, 16], Activation: linear, Epochs: 250, LR: 0.001, Batch Size: 128, Test Loss: 0.7419
Hidden Layers: [8, 16], Activation: linear, Epochs: 250, LR: 0.001, Batch Size: 256, Test Loss: 0.7460
Hidden Layers: [8, 16], Activation: linear, Epochs: 250, LR: 0.001, Batch Size: 512, Test Loss: 0.7448
Hidden Layers: [8, 16], Activation: linear, Epochs: 250, LR: 0.0001, Batch Size: 16, Test Loss: 0.7441
Hidden Layers: [8, 16], Activation: linear, Epochs: 250, LR: 0.0001, Batch Size: 32, Test Loss: 0.7449
Hidden Layers: [8, 16], Activation: linear, Epochs: 250, LR: 0.0001, Batch Size: 64, Test Loss: 0.7343
Hidden Layers: [8, 16], Activation: linear, Epochs: 250, LR: 0.0001, Batch Size: 128, Test Loss: 0.7426
Hidden Layers: [8, 16], Activation: linear, Epochs: 250, LR: 0.0001, Batch Size: 256, Test Loss: 0.7517
Hidden Layers: [8, 16], Activation: linear, Epochs: 250, LR: 0.0001, Batch Size: 512, Test Loss: 0.7489
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 1, LR: 10, Batch Size: 16, Test Loss: 1.2196
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 1, LR: 10, Batch Size: 32, Test Loss: 1.0242
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 1, LR: 10, Batch Size: 64, Test Loss: 1.3476
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 1, LR: 10, Batch Size: 128, Test Loss: 44.2243
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 1, LR: 10, Batch Size: 256, Test Loss: 1703.6572
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 1, LR: 10, Batch Size: 512, Test Loss: 1349.2382
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 1, LR: 1, Batch Size: 16, Test Loss: 0.9997
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 1, LR: 1, Batch Size: 32, Test Loss: 0.9999
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 1, LR: 1, Batch Size: 64, Test Loss: 0.9887
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 1, LR: 1, Batch Size: 128, Test Loss: 1.1385
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 1, LR: 1, Batch Size: 256, Test Loss: 1.0232
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 1, LR: 1, Batch Size: 512, Test Loss: 3.7980
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 1, LR: 0.1, Batch Size: 16, Test Loss: 0.7566
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 1, LR: 0.1, Batch Size: 32, Test Loss: 0.7792
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 1, LR: 0.1, Batch Size: 64, Test Loss: 0.7672
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 1, LR: 0.1, Batch Size: 128, Test Loss: 0.7583
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 1, LR: 0.1, Batch Size: 256, Test Loss: 0.8767
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 1, LR: 0.1, Batch Size: 512, Test Loss: 0.8922
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 1, LR: 0.01, Batch Size: 16, Test Loss: 0.7657
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 1, LR: 0.01, Batch Size: 32, Test Loss: 0.7777
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 1, LR: 0.01, Batch Size: 64, Test Loss: 0.7861
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 1, LR: 0.01, Batch Size: 128, Test Loss: 0.9435
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 1, LR: 0.01, Batch Size: 256, Test Loss: 0.9780
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 1, LR: 0.01, Batch Size: 512, Test Loss: 1.0351
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 1, LR: 0.001, Batch Size: 16, Test Loss: 0.9349
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 1, LR: 0.001, Batch Size: 32, Test Loss: 0.9769
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 1, LR: 0.001, Batch Size: 64, Test Loss: 0.9846
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 1, LR: 0.001, Batch Size: 128, Test Loss: 0.9971
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 1, LR: 0.001, Batch Size: 256, Test Loss: 1.0948
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 1, LR: 0.001, Batch Size: 512, Test Loss: 0.9946
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 1, LR: 0.0001, Batch Size: 16, Test Loss: 0.9958
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 1, LR: 0.0001, Batch Size: 32, Test Loss: 0.9997
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 1, LR: 0.0001, Batch Size: 64, Test Loss: 1.0756
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 1, LR: 0.0001, Batch Size: 128, Test Loss: 1.0286
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 1, LR: 0.0001, Batch Size: 256, Test Loss: 1.0864
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 1, LR: 0.0001, Batch Size: 512, Test Loss: 1.0733
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 10, LR: 10, Batch Size: 16, Test Loss: 12.9158
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 10, LR: 10, Batch Size: 32, Test Loss: 1.4852
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 10, LR: 10, Batch Size: 64, Test Loss: 1.0785
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 10, LR: 10, Batch Size: 128, Test Loss: 1.1576
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 10, LR: 10, Batch Size: 256, Test Loss: 1.0253
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 10, LR: 10, Batch Size: 512, Test Loss: 1.1533
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 10, LR: 1, Batch Size: 16, Test Loss: 2.0814
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 10, LR: 1, Batch Size: 32, Test Loss: 1.0941
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 10, LR: 1, Batch Size: 64, Test Loss: 0.9907
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 10, LR: 1, Batch Size: 128, Test Loss: 1.0134
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 10, LR: 1, Batch Size: 256, Test Loss: 1.0031
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 10, LR: 1, Batch Size: 512, Test Loss: 1.0018
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 10, LR: 0.1, Batch Size: 16, Test Loss: 0.6888
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 10, LR: 0.1, Batch Size: 32, Test Loss: 0.7468
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 10, LR: 0.1, Batch Size: 64, Test Loss: 0.6637
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 10, LR: 0.1, Batch Size: 128, Test Loss: 0.6748
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 10, LR: 0.1, Batch Size: 256, Test Loss: 0.6711
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 10, LR: 0.1, Batch Size: 512, Test Loss: 0.7184
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 10, LR: 0.01, Batch Size: 16, Test Loss: 0.6848
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 10, LR: 0.01, Batch Size: 32, Test Loss: 0.7193
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 10, LR: 0.01, Batch Size: 64, Test Loss: 0.6865
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 10, LR: 0.01, Batch Size: 128, Test Loss: 0.7212
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 10, LR: 0.01, Batch Size: 256, Test Loss: 0.7393
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 10, LR: 0.01, Batch Size: 512, Test Loss: 0.7774
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 10, LR: 0.001, Batch Size: 16, Test Loss: 0.7417
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 10, LR: 0.001, Batch Size: 32, Test Loss: 0.7516
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 10, LR: 0.001, Batch Size: 64, Test Loss: 0.7593
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 10, LR: 0.001, Batch Size: 128, Test Loss: 0.8915
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 10, LR: 0.001, Batch Size: 256, Test Loss: 0.9371
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 10, LR: 0.001, Batch Size: 512, Test Loss: 0.9825
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 10, LR: 0.0001, Batch Size: 16, Test Loss: 0.9451
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 10, LR: 0.0001, Batch Size: 32, Test Loss: 0.9753
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 10, LR: 0.0001, Batch Size: 64, Test Loss: 0.9757
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 10, LR: 0.0001, Batch Size: 128, Test Loss: 1.2580
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 10, LR: 0.0001, Batch Size: 256, Test Loss: 1.0391
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 10, LR: 0.0001, Batch Size: 512, Test Loss: 1.0119
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 25, LR: 10, Batch Size: 16, Test Loss: 1.5829
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 25, LR: 10, Batch Size: 32, Test Loss: 35.7485
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 25, LR: 10, Batch Size: 64, Test Loss: 1.0211
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 25, LR: 10, Batch Size: 128, Test Loss: 1.2179
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 25, LR: 10, Batch Size: 256, Test Loss: 1.0250
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 25, LR: 10, Batch Size: 512, Test Loss: 1.0013
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 25, LR: 1, Batch Size: 16, Test Loss: 0.9955
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 25, LR: 1, Batch Size: 32, Test Loss: 1.0019
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 25, LR: 1, Batch Size: 64, Test Loss: 0.9889
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 25, LR: 1, Batch Size: 128, Test Loss: 1.0060
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 25, LR: 1, Batch Size: 256, Test Loss: 1.0022
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 25, LR: 1, Batch Size: 512, Test Loss: 1.0018
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 25, LR: 0.1, Batch Size: 16, Test Loss: 0.7556
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 25, LR: 0.1, Batch Size: 32, Test Loss: 0.7288
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 25, LR: 0.1, Batch Size: 64, Test Loss: 0.6881
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 25, LR: 0.1, Batch Size: 128, Test Loss: 0.6769
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 25, LR: 0.1, Batch Size: 256, Test Loss: 0.6623
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 25, LR: 0.1, Batch Size: 512, Test Loss: 0.6867
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 25, LR: 0.01, Batch Size: 16, Test Loss: 0.6755
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 25, LR: 0.01, Batch Size: 32, Test Loss: 0.6861
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 25, LR: 0.01, Batch Size: 64, Test Loss: 0.6677
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 25, LR: 0.01, Batch Size: 128, Test Loss: 0.6677
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 25, LR: 0.01, Batch Size: 256, Test Loss: 0.7145
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 25, LR: 0.01, Batch Size: 512, Test Loss: 0.7064
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 25, LR: 0.001, Batch Size: 16, Test Loss: 0.7273
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 25, LR: 0.001, Batch Size: 32, Test Loss: 0.7366
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 25, LR: 0.001, Batch Size: 64, Test Loss: 0.7243
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 25, LR: 0.001, Batch Size: 128, Test Loss: 0.7430
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 25, LR: 0.001, Batch Size: 256, Test Loss: 0.7754
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 25, LR: 0.001, Batch Size: 512, Test Loss: 0.8417
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 25, LR: 0.0001, Batch Size: 16, Test Loss: 0.8156
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 25, LR: 0.0001, Batch Size: 32, Test Loss: 0.9034
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 25, LR: 0.0001, Batch Size: 64, Test Loss: 0.9347
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 25, LR: 0.0001, Batch Size: 128, Test Loss: 0.9782
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 25, LR: 0.0001, Batch Size: 256, Test Loss: 0.9962
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 25, LR: 0.0001, Batch Size: 512, Test Loss: 0.9777
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 50, LR: 10, Batch Size: 16, Test Loss: 2.6779
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 50, LR: 10, Batch Size: 32, Test Loss: 1.4917
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 50, LR: 10, Batch Size: 64, Test Loss: 1.0382
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 50, LR: 10, Batch Size: 128, Test Loss: 1.1296
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 50, LR: 10, Batch Size: 256, Test Loss: 1.0013
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 50, LR: 10, Batch Size: 512, Test Loss: 1.0016
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 50, LR: 1, Batch Size: 16, Test Loss: 1.0425
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 50, LR: 1, Batch Size: 32, Test Loss: 1.0582
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 50, LR: 1, Batch Size: 64, Test Loss: 1.1345
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 50, LR: 1, Batch Size: 128, Test Loss: 0.8208
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 50, LR: 1, Batch Size: 256, Test Loss: 1.0054
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 50, LR: 1, Batch Size: 512, Test Loss: 0.9993
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 50, LR: 0.1, Batch Size: 16, Test Loss: 0.7173
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 50, LR: 0.1, Batch Size: 32, Test Loss: 0.6736
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 50, LR: 0.1, Batch Size: 64, Test Loss: 0.7383
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 50, LR: 0.1, Batch Size: 128, Test Loss: 0.6626
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 50, LR: 0.1, Batch Size: 256, Test Loss: 0.6775
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 50, LR: 0.1, Batch Size: 512, Test Loss: 0.6492
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 50, LR: 0.01, Batch Size: 16, Test Loss: 0.6446
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 50, LR: 0.01, Batch Size: 32, Test Loss: 0.6627
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 50, LR: 0.01, Batch Size: 64, Test Loss: 0.6578
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 50, LR: 0.01, Batch Size: 128, Test Loss: 0.6859
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 50, LR: 0.01, Batch Size: 256, Test Loss: 0.6713
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 50, LR: 0.01, Batch Size: 512, Test Loss: 0.6771
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 50, LR: 0.001, Batch Size: 16, Test Loss: 0.6967
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 50, LR: 0.001, Batch Size: 32, Test Loss: 0.7120
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 50, LR: 0.001, Batch Size: 64, Test Loss: 0.7058
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 50, LR: 0.001, Batch Size: 128, Test Loss: 0.7262
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 50, LR: 0.001, Batch Size: 256, Test Loss: 0.7421
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 50, LR: 0.001, Batch Size: 512, Test Loss: 0.7574
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 50, LR: 0.0001, Batch Size: 16, Test Loss: 0.7582
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 50, LR: 0.0001, Batch Size: 32, Test Loss: 0.7795
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 50, LR: 0.0001, Batch Size: 64, Test Loss: 0.8295
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 50, LR: 0.0001, Batch Size: 128, Test Loss: 0.9285
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 50, LR: 0.0001, Batch Size: 256, Test Loss: 0.9627
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 50, LR: 0.0001, Batch Size: 512, Test Loss: 1.0328
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 100, LR: 10, Batch Size: 16, Test Loss: 2.0093
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 100, LR: 10, Batch Size: 32, Test Loss: 6.7465
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 100, LR: 10, Batch Size: 64, Test Loss: 4.5292
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 100, LR: 10, Batch Size: 128, Test Loss: 9.1940
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 100, LR: 10, Batch Size: 256, Test Loss: 1.0286
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 100, LR: 10, Batch Size: 512, Test Loss: 1.0090
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 100, LR: 1, Batch Size: 16, Test Loss: 0.9976
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 100, LR: 1, Batch Size: 32, Test Loss: 1.1580
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 100, LR: 1, Batch Size: 64, Test Loss: 0.9884
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 100, LR: 1, Batch Size: 128, Test Loss: 1.0177
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 100, LR: 1, Batch Size: 256, Test Loss: 1.0251
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 100, LR: 1, Batch Size: 512, Test Loss: 1.0015
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 100, LR: 0.1, Batch Size: 16, Test Loss: 0.7170
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 100, LR: 0.1, Batch Size: 32, Test Loss: 0.6666
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 100, LR: 0.1, Batch Size: 64, Test Loss: 0.6819
Hidden Layers: [8, 16], Activation: sigmoid, Epochs: 100, LR: 0.1, Batch Size: 128, Test Loss: 0.6607
